"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
20,5,32901,11.772,6379437744,2779437744,5,-6.038201808929443,10.05322933197021,1.025997400283813
2,6,32902,7.996,6379437746,2779437746,-9,-4.065178871154785,6.770946025848389,-1.250849962234497
16,7,32903,11.824,6379437748,2779437748,7,-6.039149761199951,10.06276416778564,1.440983057022095
10,8,32904,4.23,6379437751,2779437751,-7,-2.159859180450439,3.600300073623657,-0.5155073404312134
3,9,32904,11.648,6379437753,2779437753,9,-5.918417930603027,9.865495681762695,1.822148680686951
9,10,32905,7.256,6379437755,2779437755,-5,-3.717487096786499,6.199184894561768,-0.6324020624160767
7,11,32906,6.638,6379437757,2779437757,11,-3.350158452987671,5.58884859085083,1.266590118408203
23,12,32907,11.728,6379437760,2779437760,-3,-6.019818782806396,10.04644298553467,-0.6137961149215698
7,13,32908,6.698,6379437762,2779437762,13,-3.353494644165039,5.5988450050354,1.506722211837769
26,14,32909,11.73,6379437764,2779437764,-1,-6.024677753448486,10.0625171661377,-0.2047167271375656
3,15,32909,7.134,6379437767,2779437767,15,-3.539800882339478,5.912234306335449,1.846415042877197
15,0,32917,1.992,6379437787,2779437787,-15,-0.9860993027687073,1.652229428291321,-0.5155675411224365
18,1,32918,11.71,6379437790,2779437790,1,-5.998619079589844,10.05479526519775,0.2043676823377609
12,2,32919,1.968,6379437792,2779437792,-13,-0.9821605086326599,1.646935939788818,-0.4427036643028259
19,3,32920,11.72,6379437794,2779437794,3,-5.992918014526367,10.05321311950684,0.6133773922920227
4,4,32920,6.542,6379437797,2779437797,-11,-3.288239479064941,5.516073226928711,-1.24827241897583
20,5,32921,11.756,6379437799,2779437799,5,-5.994913578033447,10.06055355072021,1.024602890014648
2,6,32922,7.988,6379437801,2779437801,-9,-4.0374755859375,6.778306484222412,-1.249598503112793
15,7,32923,11.792,6379437804,2779437804,7,-5.987738132476807,10.05649280548096,1.43708324432373
11,8,32924,4.232,6379437806,2779437806,-7,-2.148293733596802,3.609523296356201,-0.5157510638237
5,9,32925,11.64,6379437808,2779437808,9,-5.87817907333374,9.880331039428711,1.820897221565247
8,10,32925,7.304,6379437810,2779437810,-5,-3.720273971557617,6.253218173980713,-0.636585533618927
7,11,32926,6.618,6379437813,2779437813,11,-3.320594310760498,5.583634853363037,1.262773990631104
21,12,32927,11.69,6379437815,2779437815,-3,-5.965322494506836,10.03477573394775,-0.6118073463439941
7,13,32928,6.674,6379437817,2779437817,13,-3.321984529495239,5.590413570404053,1.501323342323303
26,14,32929,11.71,6379437820,2779437820,-1,-5.97930383682251,10.06629276275635,-0.2043676823377609
3,15,32930,7.140000000000001,6379437822,2779437822,15,-3.521066665649414,5.93015193939209,1.847967982292175
18,0,32937,1.994,6379437843,2779437843,-15,-0.981310248374939,1.657323837280273,-0.516085147857666
18,1,32938,11.672,6379437845,2779437845,1,-5.944132328033447,10.04297637939453,0.2037044912576675
20,2,32939,1.966,6379437847,2779437847,-13,-0.9754133820533752,1.648677110671997,-0.4422537684440613
19,3,32940,11.688,6379437850,2779437850,3,-5.941522121429443,10.04656505584717,0.6117026805877686
4,4,32940,6.56,6379437852,2779437852,-11,-3.277959108352661,5.542726039886475,-1.251706957817078
20,5,32941,11.726,6379437854,2779437854,5,-5.94455099105835,10.05569171905518,1.021988272666931
2,6,32942,8.012,6379437857,2779437857,-9,-4.02584981918335,6.812766551971436,-1.253352880477905
16,7,32943,11.76,6379437859,2779437859,7,-5.936444759368896,10.04998588562012,1.433183431625366
13,8,32944,4.244,6379437861,2779437861,-7,-2.14173698425293,3.627256393432617,-0.5172134637832642
5,9,32944,11.636,6379437863,2779437863,9,-5.843373775482178,9.896367073059082,1.820271492004395
10,10,32945,7.32,6379437866,2779437866,-5,-3.706525087356567,6.279892921447754,-0.637980043888092
7,11,32946,6.618,6379437868,2779437868,11,-3.301083564758301,5.595191955566406,1.262773990631104
22,12,32947,11.662,6379437870,2779437870,-3,-5.916053771972656,10.03145217895508,-0.6103419065475464
7,13,32948,6.638,6379437873,2779437873,13,-3.284636497497559,5.571757793426514,1.49322509765625
29,14,32949,11.664,6379437875,2779437875,-1,-5.920779705047607,10.04747867584229,-0.2035648673772812
3,15,32949,7.144,6379437877,2779437877,15,-3.503343820571899,5.945124626159668,1.849003314971924
19,0,32957,1.988,6379437898,2779437898,-15,-0.9725837707519531,1.655741930007935,-0.5145322680473328
18,1,32958,11.656,6379437900,2779437900,1,-5.900939464569092,10.0498685836792,0.2034252434968948
28,2,32959,1.966,6379437903,2779437903,-13,-0.9696524739265442,1.652071952819824,-0.4422537684440613
19,3,32960,11.664,6379437905,2779437905,3,-5.894289016723633,10.04657173156738,0.610446572303772
4,4,32960,6.556,6379437907,2779437907,-11,-3.256604433059692,5.550747871398926,-1.250943779945374
20,5,32961,11.692,6379437910,2779437910,5,-5.892279148101807,10.04716396331787,1.019024968147278
2,6,32962,7.996,6379437912,2779437912,-9,-3.994051933288574,6.813144683837891,-1.250849962234497
15,7,32963,11.74,6379437914,2779437914,7,-5.89129114151001,10.0535192489624,1.430746078491211
13,8,32964,4.264,6379437916,2779437916,-7,-2.139095544815063,3.651839017868042,-0.5196508765220642
5,9,32965,11.638,6379437919,2779437919,9,-5.808060646057129,9.91942310333252,1.820584297180176
7,10,32965,7.352,6379437921,2779437921,-5,-3.700689077377319,6.32030200958252,-0.6407690048217773
7,11,32966,6.598,6379437923,2779437923,11,-3.271615743637085,5.589736938476563,1.258957743644714
22,12,32967,11.634,6379437926,2779437926,-3,-5.866881370544434,10.027907371521,-0.6088765263557434
9,13,32968,6.632000000000001,6379437928,2779437928,13,-3.262216091156006,5.578143119812012,1.491875410079956
25,14,32969,11.626,6379437930,2779437930,-1,-5.866496562957764,10.0352840423584,-0.2029016762971878
3,15,32970,7.136,6379437933,2779437933,15,-3.477631568908691,5.951252937316895,1.846932649612427
20,0,32977,1.986,6379437953,2779437953,-15,-0.9658255577087402,1.657457709312439,-0.5140146017074585
16,1,32978,11.616,6379437956,2779437956,1,-5.845693111419678,10.03584671020508,0.2027271538972855
29,2,32979,1.96,6379437958,2779437958,-13,-0.9609380960464478,1.650394320487976,-0.4409040808677673
21,3,32980,11.628,6379437960,2779437960,3,-5.841099739074707,10.03601455688477,0.6085624694824219
4,4,32980,6.55,6379437963,2779437963,-11,-3.234246253967285,5.556991577148438,-1.249798893928528
20,5,32981,11.654,6379437965,2779437965,5,-5.838135719299316,10.03494930267334,1.015712976455688
2,6,32982,7.996,6379437967,2779437967,-9,-3.970245361328125,6.82704496383667,-1.250849962234497
13,7,32983,11.716,6379437969,2779437969,7,-5.844190120697021,10.05342864990234,1.427821278572083
14,8,32984,4.296,6379437972,2779437972,-7,-2.142292737960815,3.686745405197144,-0.5235506892204285
5,9,32984,11.636,6379437974,2779437974,9,-5.774142265319824,9.936920166015625,1.820271492004395
7,10,32985,7.4,6379437976,2779437976,-5,-3.702621459960938,6.374529838562012,-0.6449524760246277
7,11,32986,6.594,6379437979,2779437979,11,-3.250112295150757,5.597727298736572,1.25819456577301
22,12,32987,11.618,6379437981,2779437981,-3,-5.823821544647217,10.03450584411621,-0.6080391407012939
10,13,32988,6.632000000000001,6379437983,2779437983,13,-3.242724895477295,5.58949613571167,1.491875410079956
25,14,32989,11.598,6379437986,2779437986,-1,-5.817386627197266,10.0314826965332,-0.2024130076169968
3,15,32989,7.128,6379437988,2779437988,15,-3.454000949859619,5.95606803894043,1.844862103462219
21,0,32997,1.982,6379438009,2779438009,-15,-0.9581004977226257,1.657473921775818,-0.5129793286323547
12,1,32998,11.562,6379438011,2779438011,1,-5.783613681793213,10.00944232940674,0.2017847299575806
31,2,32999,1.95,6379438013,2779438013,-13,-0.950298011302948,1.645301103591919,-0.4386545419692993
19,3,33000,11.612,6379438016,2779438016,3,-5.798043251037598,10.04250526428223,0.6077251434326172
4,4,33000,6.558,6379438018,2779438018,-11,-3.218755483627319,5.575047969818115,-1.251325368881226
20,5,33001,11.63,6379438020,2779438020,5,-5.791121006011963,10.03456020355225,1.01362133026123
2,6,33002,7.892,6379438022,2779438022,-9,-3.895061492919922,6.751886367797852,-1.234580755233765
1,7,33003,11.666,6379438025,2779438025,7,-5.784270286560059,10.03077602386475,1.421727776527405
13,8,33004,4.324,6379438027,2779438027,-7,-2.143289566040039,3.718278646469116,-0.5269630551338196
5,9,33004,11.626,6379438029,2779438029,9,-5.734488487243652,9.948458671569824,1.81870710849762
10,10,33005,11.598,6379438032,2779438032,-5,-5.76819896697998,10.01097869873047,-1.0108323097229
7,11,33006,6.566,6379438034,2779438034,11,-3.216835021972656,5.585220813751221,1.252851843833923
22,12,33007,11.574,6379438036,2779438036,-3,-5.766835689544678,10.01669406890869,-0.6057363748550415
7,13,33008,6.612,6379438039,2779438039,13,-3.213474035263062,5.58389139175415,1.48737633228302
25,14,33009,11.578,6379438041,2779438041,-1,-5.772363662719727,10.03439426422119,-0.2020639628171921
3,15,33009,7.12,6379438043,2779438043,15,-3.429336071014404,5.961390018463135,1.842791557312012
20,0,33017,1.986,6379438064,2779438064,-15,-0.9542309045791626,1.664160013198853,-0.5140146017074585
15,1,33018,11.542,6379438066,2779438066,1,-5.73869514465332,10.01222038269043,0.2014356702566147
31,2,33019,1.938,6379438069,2779438069,-13,-0.9387364387512207,1.638463020324707,-0.435955137014389
19,3,33020,11.576,6379438071,2779438071,3,-5.745086193084717,10.03148651123047,0.6058410406112671
4,4,33020,6.572,6379438073,2779438073,-11,-3.20610523223877,5.598175048828125,-1.253996729850769
20,5,33021,11.606,6379438075,2779438075,5,-5.744180202484131,10.03396415710449,1.011529564857483
2,6,33022,7.600000000000001,6379438078,2779438078,-9,-3.728226900100708,6.515123844146729,-1.188901901245117
1,7,33023,11.642,6379438080,2779438080,7,-5.737393379211426,10.03022861480713,1.418802857398987
13,8,33024,4.328,6379438082,2779438082,-7,-2.132267951965332,3.729184150695801,-0.5274505019187927
7,9,33025,11.628,6379438085,2779438085,9,-5.698966979980469,9.971124649047852,1.819019913673401
28,10,33025,11.562,6379438087,2779438087,-5,-5.715423107147217,9.999917030334473,-1.007694721221924
7,11,33026,6.55,6379438089,2779438089,11,-3.189528226852417,5.582778453826904,1.249798893928528
22,12,33027,11.544,6379438092,2779438092,-3,-5.716979026794434,10.0107479095459,-0.6041662693023682
7,13,33028,6.600000000000001,6379438094,2779438094,13,-3.188166379928589,5.584919929504395,1.484676957130432
25,14,33029,11.562,6379438096,2779438096,-1,-5.729372978210449,10.04058837890625,-0.2017847299575806
3,15,33029,7.136,6379438098,2779438098,15,-3.416165590286255,5.986747741699219,1.846932649612427
21,0,33037,1.988,6379438119,2779438119,-15,-0.9493711590766907,1.669159889221191,-0.5145322680473328
15,1,33038,11.512,6379438122,2779438122,1,-5.688885688781738,10.00611591339111,0.2009121030569077
31,2,33039,1.926,6379438124,2779438124,-13,-0.9272342324256897,1.631564378738403,-0.4332557320594788
19,3,33040,11.54,6379438126,2779438126,3,-5.692277431488037,10.02021980285645,0.603956937789917
4,4,33040,6.586,6379438128,2779438128,-11,-3.193332433700562,5.621281623840332,-1.256668090820313
20,5,33041,11.576,6379438131,2779438131,5,-5.694362640380859,10.0279655456543,1.008914828300476
2,6,33042,7.956,6379438133,2779438133,-9,-3.879033803939819,6.833887577056885,-1.244592547416687
1,7,33043,11.602,6379438135,2779438135,7,-5.682754039764404,10.01566314697266,1.413928151130676
12,8,33044,4.34,6379438138,2779438138,-7,-2.125113487243652,3.746964693069458,-0.5289129614830017
10,9,33045,11.614,6379438140,2779438140,9,-5.657307147979736,9.978927612304688,1.816829919815063
27,10,33045,11.54,6379438142,2779438142,-5,-5.669673442840576,10.00074100494385,-1.0057772397995
7,11,33046,6.542,6379438145,2779438145,11,-3.166149377822876,5.587045669555664,1.24827241897583
22,12,33047,11.518,6379438147,2779438147,-3,-5.66920280456543,10.0080509185791,-0.6028055548667908
7,13,33048,6.58,6379438149,2779438149,13,-3.159049987792969,5.579057216644287,1.480177879333496
25,14,33049,11.514,6379438151,2779438151,-1,-5.670650005340576,10.01875972747803,-0.2009470015764236
3,15,33050,7.146,6379438154,2779438154,15,-3.398956537246704,6.007635593414307,1.849520921707153
22,0,33057,1.972,6379438175,2779438175,-15,-0.9359450340270996,1.659003257751465,-0.5103911757469177
14,1,33058,11.496,6379438177,2779438177,1,-5.646065235137939,10.01197814941406,0.2006328701972961
33,2,33059,1.934,6379438179,2779438179,-13,-0.9253610968589783,1.641581416130066,-0.4350553452968597
19,3,33060,11.508,6379438181,2779438181,3,-5.641578197479248,10.01218795776367,0.6022821664810181
2,4,33060,6.606,6379438184,2779438184,-11,-3.183328866958618,5.649498462677002,-1.260484218597412
20,5,33061,11.536,6379438186,2779438186,5,-5.639768600463867,10.01306247711182,1.005428671836853
2,6,33062,7.968,6379438188,2779438188,-9,-3.860970258712769,6.857714176177979,-1.246469855308533
1,7,33063,11.586,6379438191,2779438191,7,-5.639969825744629,10.02159976959229,1.411978244781494
11,8,33064,4.366,6379438193,2779438193,-7,-2.124673843383789,3.776851415634155,-0.5320815443992615
10,9,33065,11.606,6379438195,2779438195,9,-5.618566989898682,9.991727828979492,1.815578460693359
23,10,33065,11.518,6379438198,2779438198,-5,-5.623987674713135,10.00136756896973,-1.003859877586365
7,11,33066,6.53,6379438200,2779438200,11,-3.14085578918457,5.587794780731201,1.245982766151428
22,12,33067,11.494,6379438202,2779438202,-3,-5.622493267059326,10.00688457489014,-0.601549506187439
7,13,33068,6.568000000000001,6379438204,2779438204,13,-3.133830547332764,5.579855442047119,1.477478504180908
29,14,33069,11.484,6379438207,2779438207,-1,-5.620959758758545,10.01233768463135,-0.2004234343767166
3,15,33069,7.122,6379438209,2779438209,15,-3.367667436599731,5.998659133911133,1.843309283256531
26,0,33077,1.966,6379438230,2779438230,-15,-0.927318274974823,1.6572026014328,-0.5088382363319397
14,1,33078,11.462,6379438232,2779438232,1,-5.59448766708374,10.00195693969727,0.2000394761562347
29,2,33079,1.928,6379438234,2779438234,-13,-0.9167722463607788,1.63969874382019,-0.4337056279182434
19,3,33080,11.488,6379438237,2779438237,3,-5.596850872039795,10.01438522338867,0.6012354493141174
1,4,33080,2.106,6379438239,2779438239,-11,-1.00855565071106,1.804597735404968,-0.4018437564373016
22,5,33081,11.51,6379438241,2779438241,5,-5.59214973449707,10.01007652282715,1.003162622451782
2,6,33082,7.752,6379438244,2779438244,-9,-3.732993602752686,6.684883594512939,-1.212679982185364
1,7,33083,11.566,6379438246,2779438246,7,-5.595278263092041,10.02389240264893,1.409540772438049
9,8,33084,4.38,6379438248,2779438248,-7,-2.118247985839844,3.796379327774048,-0.533787727355957
12,9,33085,11.59,6379438251,2779438251,9,-5.575957298278809,9.997477531433105,1.813075423240662
23,10,33085,11.482,6379438253,2779438253,-5,-5.571573257446289,9.989617347717285,-1.000722289085388
3,11,33086,9.566000000000001,6379438255,2779438255,11,-4.572535514831543,8.201745986938477,1.825278878211975
22,12,33087,11.482,6379438257,2779438257,-3,-5.581695079803467,10.01598167419434,-0.6009214520454407
6,13,33088,6.55,6379438260,2779438260,13,-3.105798959732056,5.575438976287842,1.473429441452026
29,14,33089,11.45,6379438262,2779438262,-1,-5.569437980651855,10.00219631195068,-0.1998300552368164
3,15,33089,7.112,6379438264,2779438264,15,-3.342008590698242,6.001938819885254,1.840721011161804
27,0,33098,1.966,6379438285,2779438285,-15,-0.921238124370575,1.660590291023254,-0.5088382363319397
12,1,33099,11.436,6379438287,2779438287,1,-5.545183658599854,9.999659538269043,0.1995857208967209
28,2,33100,1.932,6379438290,2779438290,-13,-0.9126458764076233,1.646456718444824,-0.4346054494380951
21,3,33100,11.472,6379438292,2779438292,3,-5.554113864898682,10.01988697052002,0.600398063659668
2,4,33101,2.126,6379438294,2779438294,-11,-1.011449694633484,1.825454831123352,-0.4056599140167236
20,5,33102,11.482,6379438297,2779438297,5,-5.541909217834473,10.00610446929932,1.000722289085388
2,6,33103,7.844,6379438299,2779438299,-9,-3.752478837966919,6.778018474578857,-1.22707200050354
1,7,33104,11.446,6379438301,2779438301,7,-5.500830173492432,9.940119743347168,1.394916534423828
8,8,33105,4.406,6379438303,2779438303,-7,-2.11681056022644,3.826699256896973,-0.5369563102722168
14,9,33105,11.57,6379438306,2779438306,9,-5.531464099884033,9.999594688415527,1.809946775436401
27,10,33106,11.448,6379438308,2779438308,-5,-5.518532276153564,9.980329513549805,-0.9977589249610901
4,11,33107,9.542,6379438310,2779438310,11,-4.531047821044922,8.197830200195313,1.820699453353882
25,12,33108,11.436,6379438313,2779438313,-3,-5.522732734680176,9.996164321899414,-0.5985140204429626
3,13,33109,8.144,6379438315,2779438315,13,-3.836188554763794,6.946377754211426,1.832001328468323
25,14,33110,11.438,6379438317,2779438317,-1,-5.526941776275635,10.012038230896,-0.1996206194162369
3,15,33110,7.128,6379438320,2779438320,15,-3.327456951141357,6.027677536010742,1.844862103462219
30,0,33118,1.966,6379438340,2779438340,-15,-0.9154359698295593,1.663795828819275,-0.5088382363319397
12,1,33119,11.396,6379438343,2779438343,1,-5.490971088409424,9.983911514282227,0.1988876163959503
27,2,33120,1.91,6379438345,2779438345,-13,-0.8965661525726318,1.630847811698914,-0.4296565055847168
21,3,33121,11.438,6379438347,2779438347,3,-5.500999927520752,10.01041984558105,0.5986186861991882
3,4,33121,2.132,6379438350,2779438350,-11,-1.00790798664093,1.834136128425598,-0.4068047702312469
20,5,33122,11.458,6379438352,2779438352,5,-5.495436668395996,10.00443267822266,0.9986305236816406
2,6,33123,5.216,6379438354,2779438354,-9,-2.479526042938232,4.51584005355835,-0.8159621953964233
1,7,33124,11.426,6379438356,2779438356,7,-5.45654821395874,9.941859245300293,1.392479062080383
7,8,33125,4.418,6379438359,2779438359,-7,-2.109169006347656,3.844507217407227,-0.5384187698364258
15,9,33126,11.562,6379438361,2779438361,9,-5.49097728729248,10.01287364959717,1.808695316314697
27,10,33126,11.44,6379438363,2779438363,-5,-5.479828834533691,9.992544174194336,-0.9970616698265076
6,11,33127,9.56,6379438366,2779438366,11,-4.510897636413574,8.229090690612793,1.824133992195129
25,12,33128,11.414,6379438368,2779438368,-3,-5.477248668670654,9.996113777160645,-0.5973625779151917
5,13,33129,8.15,6379438370,2779438370,13,-3.814726114273071,6.964853763580322,1.833351135253906
25,14,33130,11.418,6379438373,2779438373,-1,-5.482356548309326,10.01372909545898,-0.1992715746164322
3,15,33131,7.132000000000001,6379438375,2779438375,15,-3.307196855545044,6.043222427368164,1.845897436141968
32,0,33137,1.956,6379438396,2779438396,-15,-0.9052853584289551,1.658344149589539,-0.5062500238418579
17,1,33138,11.386,6379438398,2779438398,1,-5.453043937683105,9.993288993835449,0.198713093996048
24,2,33139,1.92,6379438400,2779438400,-13,-0.895818829536438,1.6423659324646,-0.4319060146808624
21,3,33139,11.396,6379438403,2779438403,3,-5.449440002441406,9.990830421447754,0.5964205861091614
6,4,33140,2.118,6379438405,2779438405,-11,-0.9952417016029358,1.825402498245239,-0.4041334390640259
20,5,33141,11.448,6379438407,2779438407,5,-5.457463264465332,10.01385402679443,0.9977589249610901
17,6,33142,5.23,6379438409,2779438409,-9,-2.471152067184448,4.53618049621582,-0.8181522488594055
1,7,33143,11.426,6379438412,2779438412,7,-5.423549652099609,9.959898948669434,1.392479062080383
22,8,33144,4.49,6379438414,2779438414,-7,-2.130573511123657,3.914247751235962,-0.5471933484077454
15,9,33145,11.52,6379438416,2779438416,9,-5.437917232513428,9.994588851928711,1.802125096321106
23,10,33145,11.414,6379438419,2779438419,-5,-5.434283256530762,9.987909317016602,-0.9947956204414368
6,11,33146,9.550000000000001,6379438421,2779438421,11,-4.478894233703613,8.235381126403809,1.82222592830658
25,12,33147,11.388,6379438423,2779438423,-3,-5.431669235229492,9.991411209106445,-0.5960018634796143
6,13,33148,8.144,6379438426,2779438426,13,-3.788817644119263,6.972328662872314,1.832001328468323
29,14,33149,11.386,6379438428,2779438428,-1,-5.43384838104248,10.00373935699463,-0.198713093996048
3,15,33149,7.12,6379438430,2779438430,15,-3.282662630081177,6.043396949768066,1.842791557312012
34,0,33157,1.948,6379438451,2779438451,-15,-0.8958122134208679,1.654698610305786,-0.5041794776916504
17,1,33158,11.374,6379438453,2779438453,1,-5.412417411804199,10.00170993804932,0.1985036730766296
21,2,33159,1.922,6379438455,2779438455,-13,-0.891007661819458,1.647196888923645,-0.4323559403419495
21,3,33159,11.37,6379438458,2779438458,3,-5.40217924118042,9.986954689025879,0.5950598120689392
8,4,33160,2.12,6379438460,2779438460,-11,-0.9897975921630859,1.830592393875122,-0.4045150578022003
20,5,33161,11.408,6379438462,2779438462,5,-5.403528690338135,9.997787475585938,0.9942727088928223
27,6,33162,5.228,6379438465,2779438465,-9,-2.454364061355591,4.543040752410889,-0.8178393840789795
1,7,33163,11.406,6379438467,2779438467,7,-5.379317760467529,9.961302757263184,1.390041708946228
29,8,33164,5.168,6379438469,2779438469,-7,-2.436553478240967,4.513840675354004,-0.6298207640647888
17,9,33165,11.488,6379438472,2779438472,9,-5.387988090515137,9.98569393157959,1.797119140625
23,10,33165,11.374,6379438474,2779438474,-5,-5.38046407699585,9.971749305725098,-0.9913094043731689
6,11,33166,9.556000000000001,6379438476,2779438476,11,-4.452916145324707,8.256149291992188,1.823370814323425
25,12,33167,11.362,6379438479,2779438479,-3,-5.384438037872314,9.987455368041992,-0.5946411490440369
8,13,33168,8.148,6379438481,2779438481,13,-3.766305446624756,6.988942623138428,1.832901239395142
24,14,33169,11.35,6379438483,2779438483,-1,-5.38182544708252,9.99095630645752,-0.1980848163366318
3,15,33169,7.126,6379438485,2779438485,15,-3.264295816421509,6.059920787811279,1.84434449672699
33,0,33177,1.93,6379438506,2779438506,-15,-0.8818066716194153,1.642496824264526,-0.4995207488536835
17,1,33178,11.338,6379438508,2779438508,1,-5.360451698303223,9.988825798034668,0.1978753805160522
16,2,33179,1.93,6379438511,2779438511,-13,-0.8889371156692505,1.657166123390198,-0.4341555237770081
21,3,33180,11.362,6379438513,2779438513,3,-5.361763477325439,9.99964714050293,0.5946411490440369
9,4,33180,2.124,6379438515,2779438515,-11,-0.985257089138031,1.837496638298035,-0.4052782952785492
22,5,33181,11.376,6379438518,2779438518,5,-5.353538036346436,9.988492012023926,0.991483747959137
33,6,33182,5.218,6379438520,2779438520,-9,-2.433826446533203,4.542874336242676,-0.8162750601768494
1,7,33183,11.382,6379438522,2779438522,7,-5.333268165588379,9.959020614624023,1.3871169090271
27,8,33184,5.174,6379438525,2779438525,-7,-2.423592805862427,4.527568817138672,-0.6305519938468933
19,9,33184,11.47,6379438527,2779438527,9,-5.346454620361328,9.987832069396973,1.794303297996521
22,10,33185,11.338,6379438529,2779438529,-5,-5.328703880310059,9.95884895324707,-0.9881718158721924
6,11,33186,9.526,6379438532,2779438532,11,-4.410180568695068,8.245674133300781,1.817646503448486
23,12,33187,11.336,6379438534,2779438534,-3,-5.337301254272461,9.983292579650879,-0.5932803750038147
8,13,33188,8.16,6379438536,2779438536,13,-3.747397422790527,7.012359142303467,1.835600614547729
24,14,33189,11.33,6379438538,2779438538,-1,-5.337495803833008,9.992043495178223,-0.1977357715368271
3,15,33190,7.12,6379438541,2779438541,15,-3.239333391189575,6.066731929779053,1.842791557312012
32,0,33197,1.93,6379438561,2779438561,-15,-0.8760679364204407,1.645564913749695,-0.4995207488536835
19,1,33198,11.314,6379438564,2779438564,1,-5.314278602600098,9.986292839050293,0.1974565237760544
16,2,33199,1.932,6379438566,2779438566,-13,-0.8840622901916504,1.661979556083679,-0.4346054494380951
21,3,33199,11.328,6379438568,2779438568,3,-5.312628746032715,9.987396240234375,0.5928617119789124
12,4,33200,2.128,6379438571,2779438571,-11,-0.9806804060935974,1.844391584396362,-0.4060415327548981
22,5,33201,11.35,6379438573,2779438573,5,-5.306483268737793,9.984247207641602,0.9892176985740662
37,6,33202,5.198,6379438575,2779438575,-9,-2.408686399459839,4.533897399902344,-0.8131463527679443
1,7,33203,11.354,6379438578,2779438578,7,-5.28543758392334,9.953030586242676,1.383704543113708
29,8,33204,5.176,6379438580,2779438580,-7,-2.40870475769043,4.537754535675049,-0.6307957172393799
17,9,33205,11.452,6379438582,2779438582,9,-5.301478862762451,9.991656303405762,1.791487455368042
19,10,33205,11.316,6379438585,2779438585,-5,-5.283636569976807,9.958028793334961,-0.9862543940544128
6,11,33206,9.497999999999999,6379438587,2779438587,11,-4.368492603302002,8.236736297607422,1.812303781509399
21,12,33207,11.304,6379438589,2779438589,-3,-5.287452697753906,9.973628044128418,-0.5916056632995605
8,13,33208,8.156000000000001,6379438591,2779438591,13,-3.72107195854187,7.021953582763672,1.8347008228302
28,14,33209,11.312,6379438594,2779438594,-1,-5.29416036605835,9.994709968566895,-0.1974216252565384
4,15,33210,7.126,6379438596,2779438596,15,-3.220848560333252,6.08312463760376,1.84434449672699
28,0,33217,1.916,6379438617,2779438617,-15,-0.8640053272247314,1.636654138565063,-0.4958972930908203
19,1,33218,11.288,6379438619,2779438619,1,-5.267255306243896,9.981791496276855,0.1970027685165405
14,2,33219,1.922,6379438621,2779438621,-13,-0.8737096786499023,1.656437039375305,-0.4323559403419495
21,3,33219,11.292,6379438624,2779438624,3,-5.260961532592773,9.974081039428711,0.5909776091575623
14,4,33220,2.148,6379438626,2779438626,-11,-0.9833926558494568,1.865170121192932,-0.4098577201366425
20,5,33221,11.324,6379438628,2779438628,5,-5.259523391723633,9.979795455932617,0.9869516491889954
30,6,33222,5.178,6379438631,2779438631,-9,-2.383638620376587,4.524800777435303,-0.8100176453590393
1,7,33223,11.354,6379438633,2779438633,7,-5.250662803649902,9.971420288085938,1.383704543113708
29,8,33224,5.156,6379438635,2779438635,-7,-2.383604288101196,4.528568267822266,-0.6283583641052246
14,9,33224,11.416,6379438638,2779438638,9,-5.251754760742188,9.977717399597168,1.785855889320374
19,10,33225,11.308,6379438640,2779438640,-5,-5.245133399963379,9.969358444213867,-0.9855571389198303
10,11,33226,9.468,6379438642,2779438642,11,-4.32600736618042,8.225871086120605,1.80657958984375
21,12,33227,11.268,6379438644,2779438644,-3,-5.235877990722656,9.960202217102051,-0.5897215604782104
8,13,33228,8.154,6379438647,2779438647,13,-3.695631504058838,7.033174514770508,1.834250926971436
28,14,33229,11.284,6379438649,2779438649,-1,-5.246222019195557,9.988344192504883,-0.1969329565763474
3,15,33230,7.128,6379438651,2779438651,15,-3.200492858886719,6.096040725708008,1.844862103462219
29,0,33237,1.918,6379438672,2779438672,-15,-0.8591829538345337,1.641371607780457,-0.4964149296283722
17,1,33238,11.258,6379438674,2779438674,1,-5.2184739112854,9.973539352416992,0.1964791864156723
15,2,33239,1.934,6379438677,2779438677,-13,-0.8733412027359009,1.669837713241577,-0.4350553452968597
21,3,33239,11.26,6379438679,2779438679,3,-5.211303234100342,9.964067459106445,0.5893028378486633
18,4,33240,2.146,6379438681,2779438681,-11,-0.9759664535522461,1.866851568222046,-0.409476101398468
22,5,33241,11.314,6379438684,2779438684,5,-5.220041751861572,9.989264488220215,0.9860800504684448
16,6,33242,5.178,6379438686,2779438686,-9,-2.367829561233521,4.533093452453613,-0.8100176453590393
1,7,33243,11.274,6379438688,2779438688,7,-5.179073333740234,9.919300079345703,1.373955011367798
17,8,33244,5.154,6379438691,2779438691,-7,-2.36686372756958,4.535101413726807,-0.6281145811080933
15,9,33244,11.392,6379438693,2779438693,9,-5.205926418304443,9.974973678588867,1.782101392745972
16,10,33245,11.282,6379438695,2779438695,-5,-5.198322296142578,9.964642524719238,-0.9832910895347595
9,11,33246,9.474,6379438697,2779438697,11,-4.299990653991699,8.24614429473877,1.807724475860596
